ClientName,bid,cid,pred_date,dailylimit_date_before,ml_pred_spd,adjusted_spd,factor,dailylimit_fac,ml_spd_fac,adjusted_spd_fac
Pair of Thieves,1919,3218,2018-09-07,15.0,14.64,14.645,0.75,60.0,58.56,58.58
Pair of Thieves,1919,3223,2018-09-07,10.0,10.35,10.355,0.75,40.0,41.4,41.42
Pair of Thieves,1919,3218,2018-09-06,15.0,23.25,22.5,0.75,60.0,93.0,90.0
Pair of Thieves,1919,3223,2018-09-06,10.0,8.68,2.5,0.75,40.0,34.72,10.0
Pair of Thieves,1919,3218,2018-09-05,15.0,17.05,17.05,0.75,60.0,68.2,68.2
Pair of Thieves,1919,3223,2018-09-05,10.0,12.11,7.95,0.75,40.0,48.44,31.8
Pair of Thieves,1919,3218,2018-09-04,15.0,28.16,17.5,0.75,60.0,112.64,70.0
Pair of Thieves,1919,3223,2018-09-04,10.0,11.25,7.5,0.75,40.0,45.0,30.0
Pair of Thieves,1919,3218,2018-09-03,15.0,38.14,17.5,0.75,60.0,152.56,70.0
Pair of Thieves,1919,3223,2018-09-03,10.0,10.31,7.5,0.75,40.0,41.24,30.0
Pair of Thieves,1919,3218,2018-09-02,15.0,36.73,17.5,0.75,60.0,146.92,70.0
Pair of Thieves,1919,3223,2018-09-02,10.0,12.72,7.5,0.75,40.0,50.88,30.0
Pair of Thieves,1919,3218,2018-09-01,15.0,45.32,17.5,0.75,60.0,181.28,70.0
Pair of Thieves,1919,3223,2018-09-01,10.0,14.14,7.5,0.75,40.0,56.56,30.0
Pair of Thieves,1919,3218,2018-08-30,15.0,41.21,17.5,0.75,60.0,164.84,70.0
Pair of Thieves,1919,3223,2018-08-30,10.0,21.26,7.5,0.75,40.0,85.04,30.0
Pair of Thieves,1919,3218,2018-08-25,55.0,49.89,55.735,0.75,220.0,199.56,222.94
Pair of Thieves,1919,3222,2018-08-25,50.0,40.88,46.725,0.75,200.0,163.52,186.9
Pair of Thieves,1919,3223,2018-08-25,30.0,25.43,31.275,0.75,120.0,101.72,125.1
Pair of Thieves,1919,3219,2018-08-25,40.0,35.42,41.265,0.75,160.0,141.68,165.06
Pair of Thieves,1919,3218,2018-08-24,55.0,49.9,58.0075,0.75,220.0,199.6,232.03
Pair of Thieves,1919,3222,2018-08-24,50.0,37.51,45.6175,0.75,200.0,150.04,182.47
Pair of Thieves,1919,3223,2018-08-24,30.0,22.65,30.7575,0.75,120.0,90.6,123.03
Pair of Thieves,1919,3219,2018-08-24,40.0,32.51,40.6175,0.75,160.0,130.04,162.47
Pair of Thieves,1919,3218,2018-08-23,55.0,54.92,61.89,0.75,220.0,219.68,247.56
Pair of Thieves,1919,3219,2018-08-23,40.0,33.5,40.47,0.75,160.0,134.0,161.88
Pair of Thieves,1919,3222,2018-08-23,50.0,37.98,44.95,0.75,200.0,151.92,179.8
Pair of Thieves,1919,3223,2018-08-23,30.0,20.72,27.69,0.75,120.0,82.88,110.76
Pair of Thieves,1919,3218,2018-08-22,55.0,54.39,61.365,0.75,220.0,217.56,245.46
Pair of Thieves,1919,3219,2018-08-22,40.0,32.61,39.585,0.75,160.0,130.44,158.34
Pair of Thieves,1919,3222,2018-08-22,50.0,36.56,43.535,0.75,200.0,146.24,174.14
Pair of Thieves,1919,3223,2018-08-22,30.0,23.54,30.515,0.75,120.0,94.16,122.06
Pair of Thieves,1919,3218,2018-08-21,55.0,49.36,57.4725,0.75,220.0,197.44,229.89
Pair of Thieves,1919,3219,2018-08-21,40.0,27.01,35.1225,0.75,160.0,108.04,140.49
Pair of Thieves,1919,3222,2018-08-21,50.0,43.14,51.2525,0.75,200.0,172.56,205.01
Pair of Thieves,1919,3223,2018-08-21,30.0,23.04,31.1525,0.75,120.0,92.16,124.61
Pair of Thieves,1919,3218,2018-08-20,55.0,59.36,67.0525,0.75,220.0,237.44,268.21
Pair of Thieves,1919,3219,2018-08-20,40.0,23.62,31.3125,0.75,160.0,94.48,125.25
Pair of Thieves,1919,3222,2018-08-20,50.0,41.24,48.9325,0.75,200.0,164.96,195.73
Pair of Thieves,1919,3223,2018-08-20,30.0,20.01,27.7025,0.75,120.0,80.04,110.81
Pair of Thieves,1919,3218,2018-08-19,55.0,57.83,62.2325,0.75,220.0,231.32,248.93
Pair of Thieves,1919,3219,2018-08-19,40.0,34.42,38.8225,0.75,160.0,137.68,155.29
Pair of Thieves,1919,3222,2018-08-19,50.0,44.74,49.1425,0.75,200.0,178.96,196.57
Pair of Thieves,1919,3223,2018-08-19,30.0,20.4,24.8025,0.75,120.0,81.6,99.21
Pair of Thieves,1919,3218,2018-08-18,55.0,49.47,56.645,0.75,220.0,197.88,226.58
Pair of Thieves,1919,3219,2018-08-18,40.0,33.56,40.735,0.75,160.0,134.24,162.94
Pair of Thieves,1919,3222,2018-08-18,50.0,39.32,46.495,0.75,200.0,157.28,185.98
Pair of Thieves,1919,3223,2018-08-18,30.0,23.95,31.125,0.75,120.0,95.8,124.5
Pair of Thieves,1919,3218,2018-08-17,55.0,47.15,55.87,0.75,220.0,188.6,223.48
Pair of Thieves,1919,3219,2018-08-17,40.0,26.01,34.73,0.75,160.0,104.04,138.92
Pair of Thieves,1919,3222,2018-08-17,50.0,41.71,50.43,0.75,200.0,166.84,201.72
Pair of Thieves,1919,3223,2018-08-17,30.0,25.25,33.97,0.75,120.0,101.0,135.88
Pair of Thieves,1919,3218,2018-08-16,55.0,50.37,57.51,0.75,220.0,201.48,230.04
Pair of Thieves,1919,3219,2018-08-16,40.0,34.92,42.06,0.75,160.0,139.68,168.24
Pair of Thieves,1919,3222,2018-08-16,50.0,40.02,47.16,0.75,200.0,160.08,188.64
Pair of Thieves,1919,3223,2018-08-16,30.0,21.13,28.27,0.75,120.0,84.52,113.08
Pair of Thieves,1919,3218,2018-08-15,55.0,48.56,56.45,0.75,220.0,194.24,225.8
Pair of Thieves,1919,3219,2018-08-15,40.0,32.0,39.89,0.75,160.0,128.0,159.56
Pair of Thieves,1919,3222,2018-08-15,50.0,39.04,46.93,0.75,200.0,156.16,187.72
Pair of Thieves,1919,3223,2018-08-15,30.0,23.84,31.73,0.75,120.0,95.36,126.92
Pair of Thieves,1919,3218,2018-08-14,55.0,53.19,59.4975,0.75,220.0,212.76,237.99
Pair of Thieves,1919,3219,2018-08-14,40.0,38.09,44.3975,0.75,160.0,152.36,177.59
Pair of Thieves,1919,3222,2018-08-14,50.0,35.81,42.1175,0.75,200.0,143.24,168.47
Pair of Thieves,1919,3223,2018-08-14,30.0,22.68,28.9875,0.75,120.0,90.72,115.95
Pair of Thieves,1919,3218,2018-08-13,55.0,48.02,55.6075,0.75,220.0,192.08,222.43
Pair of Thieves,1919,3219,2018-08-13,40.0,34.22,41.8075,0.75,160.0,136.88,167.23
Pair of Thieves,1919,3222,2018-08-13,50.0,39.18,46.7675,0.75,200.0,156.72,187.07
Pair of Thieves,1919,3223,2018-08-13,30.0,23.23,30.8175,0.75,120.0,92.92,123.27
Pair of Thieves,1919,3218,2018-08-12,55.0,48.31,56.65,0.75,220.0,193.24,226.6
Pair of Thieves,1919,3219,2018-08-12,40.0,33.93,42.27,0.75,160.0,135.72,169.08
Pair of Thieves,1919,3222,2018-08-12,50.0,37.75,46.09,0.75,200.0,151.0,184.36
Pair of Thieves,1919,3223,2018-08-12,30.0,21.65,29.99,0.75,120.0,86.6,119.96
Pair of Thieves,1919,3218,2018-08-11,55.0,56.86,62.8625,0.75,220.0,227.44,251.45
Pair of Thieves,1919,3219,2018-08-11,40.0,35.79,41.7925,0.75,160.0,143.16,167.17
Pair of Thieves,1919,3222,2018-08-11,50.0,37.05,43.0525,0.75,200.0,148.2,172.21
Pair of Thieves,1919,3223,2018-08-11,30.0,21.29,27.2925,0.75,120.0,85.16,109.17
Pair of Thieves,1919,3218,2018-08-10,55.0,63.4,69.35,0.75,220.0,253.6,277.4
Pair of Thieves,1919,3219,2018-08-10,40.0,35.24,41.19,0.75,160.0,140.96,164.76
Pair of Thieves,1919,3222,2018-08-10,50.0,31.61,37.56,0.75,200.0,126.44,150.24
Pair of Thieves,1919,3223,2018-08-10,30.0,20.95,26.9,0.75,120.0,83.8,107.6
Pair of Thieves,1919,3218,2018-08-09,50.0,49.65,52.3325,0.75,200.0,198.6,209.33
Pair of Thieves,1919,3219,2018-08-09,37.5,34.86,37.5425,0.75,150.0,139.44,150.17
Pair of Thieves,1919,3222,2018-08-09,37.5,33.26,35.9425,0.75,150.0,133.04,143.77
Pair of Thieves,1919,3223,2018-08-09,22.5,19.0,21.6825,0.75,90.0,76.0,86.73
Pair of Thieves,1919,3218,2018-08-08,50.0,54.19,55.3275,0.75,200.0,216.76,221.31
Pair of Thieves,1919,3219,2018-08-08,37.5,31.76,32.8975,0.75,150.0,127.04,131.59
Pair of Thieves,1919,3222,2018-08-08,37.5,37.84,38.9775,0.75,150.0,151.36,155.91
Pair of Thieves,1919,3223,2018-08-08,22.5,19.16,20.2975,0.75,90.0,76.64,81.19
Pair of Thieves,1919,3218,2018-08-07,50.0,64.64,64.64,0.75,200.0,258.56,258.56
Pair of Thieves,1919,3219,2018-08-07,37.5,36.32,36.32,0.75,150.0,145.28,145.28
Pair of Thieves,1919,3222,2018-08-07,37.5,28.32,28.32,0.75,150.0,113.28,113.28
Pair of Thieves,1919,3223,2018-08-07,22.5,19.55,18.22,0.75,90.0,78.2,72.88
Pair of Thieves,1919,3218,2018-08-06,50.0,55.66,56.6925,0.75,200.0,222.64,226.77
Pair of Thieves,1919,3219,2018-08-06,37.5,34.56,35.5925,0.75,150.0,138.24,142.37
Pair of Thieves,1919,3222,2018-08-06,37.5,36.5,37.5325,0.75,150.0,146.0,150.13
Pair of Thieves,1919,3223,2018-08-06,22.5,16.65,17.6825,0.75,90.0,66.6,70.73
Pair of Thieves,1919,3218,2018-08-05,50.0,59.9,59.9,0.75,200.0,239.6,239.6
Pair of Thieves,1919,3219,2018-08-05,37.5,36.08,36.08,0.75,150.0,144.32,144.32
Pair of Thieves,1919,3222,2018-08-05,37.5,38.85,38.85,0.75,150.0,155.4,155.4
Pair of Thieves,1919,3223,2018-08-05,22.5,19.69,12.67,0.75,90.0,78.76,50.68
Pair of Thieves,1919,3218,2018-08-04,50.0,53.59,54.075,0.75,200.0,214.36,216.3
Pair of Thieves,1919,3219,2018-08-04,37.5,39.2,39.685,0.75,150.0,156.8,158.74
Pair of Thieves,1919,3222,2018-08-04,37.5,35.36,35.845,0.75,150.0,141.44,143.38
Pair of Thieves,1919,3223,2018-08-04,22.5,17.41,17.895,0.75,90.0,69.64,71.58
Pair of Thieves,1919,3218,2018-08-03,50.0,56.65,56.65,0.75,200.0,226.6,226.6
Pair of Thieves,1919,3219,2018-08-03,37.5,40.66,40.66,0.75,150.0,162.64,162.64
Pair of Thieves,1919,3222,2018-08-03,37.5,34.97,34.97,0.75,150.0,139.88,139.88
Pair of Thieves,1919,3223,2018-08-03,22.5,17.33,15.22,0.75,90.0,69.32,60.88
Pair of Thieves,1919,3218,2018-08-02,50.0,51.79,54.95,0.75,200.0,207.16,219.8
Pair of Thieves,1919,3219,2018-08-02,37.5,36.52,39.68,0.75,150.0,146.08,158.72
Pair of Thieves,1919,3222,2018-08-02,37.5,30.69,33.85,0.75,150.0,122.76,135.4
Pair of Thieves,1919,3223,2018-08-02,22.5,15.86,19.02,0.75,90.0,63.44,76.08
Pair of Thieves,1919,3218,2018-08-01,50.0,56.67,56.67,0.75,200.0,226.68,226.68
Pair of Thieves,1919,3219,2018-08-01,37.5,42.62,42.62,0.75,150.0,170.48,170.48
Pair of Thieves,1919,3222,2018-08-01,37.5,38.93,38.93,0.75,150.0,155.72,155.72
Pair of Thieves,1919,3223,2018-08-01,22.5,15.11,9.28,0.75,90.0,60.44,37.12
Pair of Thieves,1919,3218,2018-07-31,50.0,52.19,53.3675,0.75,200.0,208.76,213.47
Pair of Thieves,1919,3219,2018-07-31,37.5,42.03,43.2075,0.75,150.0,168.12,172.83
Pair of Thieves,1919,3222,2018-07-31,37.5,32.87,34.0475,0.75,150.0,131.48,136.19
Pair of Thieves,1919,3223,2018-07-31,22.5,15.7,16.8775,0.75,90.0,62.8,67.51
Pair of Thieves,1919,3218,2018-07-30,50.0,38.54,41.4975,0.75,200.0,154.16,165.99
Pair of Thieves,1919,3219,2018-07-30,37.5,38.92,41.8775,0.75,150.0,155.68,167.51
Pair of Thieves,1919,3222,2018-07-30,37.5,34.97,37.9275,0.75,150.0,139.88,151.71
Pair of Thieves,1919,3223,2018-07-30,22.5,23.24,26.1975,0.75,90.0,92.96,104.79
Pair of Thieves,1919,3218,2018-07-29,50.0,40.58,41.4075,0.75,200.0,162.32,165.63
Pair of Thieves,1919,3219,2018-07-29,25.0,39.42,40.2475,0.75,100.0,157.68,160.99
Pair of Thieves,1919,3222,2018-07-29,35.0,37.99,38.8175,0.75,140.0,151.96,155.27
Pair of Thieves,1919,3223,2018-07-29,37.5,26.2,27.0275,0.75,150.0,104.8,108.11
Pair of Thieves,1919,3218,2018-07-28,50.0,39.74,42.0675,0.75,200.0,158.96,168.27
Pair of Thieves,1919,3219,2018-07-28,25.0,38.99,41.3175,0.75,100.0,155.96,165.27
Pair of Thieves,1919,3222,2018-07-28,35.0,42.34,44.6675,0.75,140.0,169.36,178.67
Pair of Thieves,1919,3223,2018-07-28,37.5,17.12,19.4475,0.75,150.0,68.48,77.79
Pair of Thieves,1919,3218,2018-07-27,50.0,36.22,41.26,0.75,200.0,144.88,165.04
Pair of Thieves,1919,3219,2018-07-27,25.0,38.05,43.09,0.75,100.0,152.2,172.36
Pair of Thieves,1919,3222,2018-07-27,24.75,34.32,39.36,0.75,99.0,137.28,157.44
Pair of Thieves,1919,3223,2018-07-27,47.5,18.5,23.54,0.75,190.0,74.0,94.16
Pair of Thieves,1919,3218,2018-07-26,50.0,32.53,41.0125,0.75,200.0,130.12,164.05
Pair of Thieves,1919,3219,2018-07-26,25.0,38.17,46.6525,0.75,100.0,152.68,186.61
Pair of Thieves,1919,3222,2018-07-26,24.75,25.26,33.7425,0.75,99.0,101.04,134.97
Pair of Thieves,1919,3223,2018-07-26,47.5,17.36,25.8425,0.75,190.0,69.44,103.37
Pair of Thieves,1919,3218,2018-07-25,19.0,22.64,31.9325,0.75,76.0,90.56,127.73
Pair of Thieves,1919,3219,2018-07-25,60.75,37.45,46.7425,0.75,243.0,149.8,186.97
Pair of Thieves,1919,3222,2018-07-25,24.75,26.26,35.5525,0.75,99.0,105.04,142.21
Pair of Thieves,1919,3223,2018-07-25,47.5,28.48,37.7725,0.75,190.0,113.92,151.09
Pair of Thieves,1919,3218,2018-07-24,19.0,50.35,54.295,0.75,76.0,201.4,217.18
Pair of Thieves,1919,3219,2018-07-24,60.75,32.85,36.795,0.75,243.0,131.4,147.18
Pair of Thieves,1919,3222,2018-07-24,24.75,29.73,33.675,0.75,99.0,118.92,134.7
Pair of Thieves,1919,3223,2018-07-24,47.5,23.29,27.235,0.75,190.0,93.16,108.94
Pair of Thieves,1919,3218,2018-07-23,19.0,22.55,31.7175,0.75,76.0,90.2,126.87
Pair of Thieves,1919,3219,2018-07-23,60.75,35.64,44.8075,0.75,243.0,142.56,179.23
Pair of Thieves,1919,3222,2018-07-23,24.75,31.22,40.3875,0.75,99.0,124.88,161.55
Pair of Thieves,1919,3223,2018-07-23,47.5,25.92,35.0875,0.75,190.0,103.68,140.35
Pair of Thieves,1919,3218,2018-07-22,19.0,19.84,32.22,0.75,76.0,79.36,128.88
Pair of Thieves,1919,3219,2018-07-22,60.75,32.76,45.14,0.75,243.0,131.04,180.56
Pair of Thieves,1919,3222,2018-07-22,24.75,27.66,40.04,0.75,99.0,110.64,160.16
Pair of Thieves,1919,3223,2018-07-22,47.5,22.22,34.6,0.75,190.0,88.88,138.4
Pair of Thieves,1919,3218,2018-07-21,19.0,27.45,35.34,0.75,76.0,109.8,141.36
Pair of Thieves,1919,3219,2018-07-21,60.75,35.16,43.05,0.75,243.0,140.64,172.2
Pair of Thieves,1919,3222,2018-07-21,24.75,35.91,43.8,0.75,99.0,143.64,175.2
Pair of Thieves,1919,3223,2018-07-21,47.5,21.92,29.81,0.75,190.0,87.68,119.24
Pair of Thieves,1919,3218,2018-07-20,19.0,19.26,28.5225,0.75,76.0,77.04,114.09
Pair of Thieves,1919,3219,2018-07-20,60.75,36.46,45.7225,0.75,243.0,145.84,182.89
Pair of Thieves,1919,3222,2018-07-20,24.75,37.01,46.2725,0.75,99.0,148.04,185.09
Pair of Thieves,1919,3223,2018-07-20,47.5,22.22,31.4825,0.75,190.0,88.88,125.93
Pair of Thieves,1919,3218,2018-07-19,44.0,26.79,37.4675,0.75,176.0,107.16,149.87
Pair of Thieves,1919,3219,2018-07-19,35.75,33.66,44.3375,0.75,143.0,134.64,177.35
Pair of Thieves,1919,3222,2018-07-19,49.75,40.64,51.3175,0.75,199.0,162.56,205.27
Pair of Thieves,1919,3223,2018-07-19,22.5,8.2,18.8775,0.75,90.0,32.8,75.51
Pair of Thieves,1919,3218,2018-07-18,44.0,23.75,28.94,0.75,176.0,95.0,115.76
Pair of Thieves,1919,3219,2018-07-18,35.75,40.28,45.47,0.75,143.0,161.12,181.88
Pair of Thieves,1919,3222,2018-07-18,49.75,41.21,46.4,0.75,199.0,164.84,185.6
Pair of Thieves,1919,3223,2018-07-18,22.5,26.0,31.19,0.75,90.0,104.0,124.76
Pair of Thieves,1919,3218,2018-07-17,44.0,28.1,34.1,0.75,176.0,112.4,136.4
Pair of Thieves,1919,3219,2018-07-17,35.75,35.69,41.69,0.75,143.0,142.76,166.76
Pair of Thieves,1919,3222,2018-07-17,49.75,37.29,43.29,0.75,199.0,149.16,173.16
Pair of Thieves,1919,3223,2018-07-17,22.5,26.92,32.92,0.75,90.0,107.68,131.68
Pair of Thieves,1919,3218,2018-07-16,44.0,30.51,36.165,0.75,176.0,122.04,144.66
Pair of Thieves,1919,3219,2018-07-16,35.75,36.7,42.355,0.75,143.0,146.8,169.42
Pair of Thieves,1919,3222,2018-07-16,49.75,37.4,43.055,0.75,199.0,149.6,172.22
Pair of Thieves,1919,3223,2018-07-16,22.5,24.77,30.425,0.75,90.0,99.08,121.7
Pair of Thieves,1919,3218,2018-07-15,44.0,32.41,38.0625,0.75,176.0,129.64,152.25
Pair of Thieves,1919,3219,2018-07-15,35.75,36.95,42.6025,0.75,143.0,147.8,170.41
Pair of Thieves,1919,3222,2018-07-15,49.75,38.63,44.2825,0.75,199.0,154.52,177.13
Pair of Thieves,1919,3223,2018-07-15,22.5,21.4,27.0525,0.75,90.0,85.6,108.21
Peragon,1960,3330,2018-09-11,19.75,29.08,20.2673,0.75,79.0,116.32,81.0692
Peragon,1960,3331,2018-09-11,8.59382,8.36,8.07656,0.75,34.37528,33.44,32.30624
Peragon,1960,3330,2018-09-10,19.75,27.78,25.8438,0.75,79.0,111.12,103.3752
Peragon,1960,3331,2018-09-10,8.59382,5.83,2.5,0.75,34.37528,23.32,10.0
Peragon,1960,3330,2018-09-09,19.75,24.77,24.77,0.75,79.0,99.08,99.08
Peragon,1960,3331,2018-09-09,8.59382,5.65,3.57382,0.75,34.37528,22.6,14.29528
Peragon,1960,3330,2018-09-08,19.75,25.1,25.1,0.75,79.0,100.4,100.4
Peragon,1960,3331,2018-09-08,8.59382,8.22,3.24382,0.75,34.37528,32.88,12.97528
Peragon,1960,3330,2018-09-07,19.75,21.91,21.91,0.75,79.0,87.64,87.64
Peragon,1960,3331,2018-09-07,8.59382,8.11,6.43382,0.75,34.37528,32.44,25.73528
Peragon,1960,3330,2018-09-06,19.75,26.09,25.8438,0.75,79.0,104.36,103.3752
Peragon,1960,3331,2018-09-06,8.59382,9.02,2.5,0.75,34.37528,36.08,10.0
Peragon,1960,3330,2018-09-05,19.75,28.01,25.8438,0.75,79.0,112.04,103.3752
Peragon,1960,3331,2018-09-05,8.59382,9.58,2.5,0.75,34.37528,38.32,10.0
Peragon,1960,3330,2018-09-04,19.75,28.16,25.8438,0.75,79.0,112.64,103.3752
Peragon,1960,3331,2018-09-04,8.59382,9.07,2.5,0.75,34.37528,36.28,10.0
Peragon,1960,3330,2018-09-03,19.75,27.81,25.8438,0.75,79.0,111.24,103.3752
Peragon,1960,3331,2018-09-03,8.59382,7.41,2.5,0.75,34.37528,29.64,10.0
Peragon,1960,3330,2018-09-02,19.75,26.48,25.8438,0.75,79.0,105.92,103.3752
Peragon,1960,3331,2018-09-02,8.59382,5.34,2.5,0.75,34.37528,21.36,10.0
Peragon,1960,3330,2018-09-01,19.75,28.03,25.8438,0.75,79.0,112.12,103.3752
Peragon,1960,3331,2018-09-01,8.59382,5.91,2.5,0.75,34.37528,23.64,10.0
Peragon,1960,3330,2018-08-30,19.75,28.28,25.8438,0.75,79.0,113.12,103.3752
Peragon,1960,3331,2018-08-30,8.59382,8.52,2.5,0.75,34.37528,34.08,10.0
Peragon,1960,3330,2018-08-29,19.75,25.05,25.05,0.75,79.0,100.2,100.2
Peragon,1960,3331,2018-08-29,8.59382,9.53,3.29382,0.75,34.37528,38.12,13.17528
Peragon,1960,3330,2018-08-28,19.75,28.89,19.9673,0.75,79.0,115.56,79.8692
Peragon,1960,3331,2018-08-28,8.59382,8.66,8.37656,0.75,34.37528,34.64,33.50624
Peragon,1960,3330,2018-08-27,19.75,26.45,25.8438,0.75,79.0,105.8,103.3752
Peragon,1960,3331,2018-08-27,8.59382,7.63,2.5,0.75,34.37528,30.52,10.0
Peragon,1960,3330,2018-08-26,19.75,27.39,25.8438,0.75,79.0,109.56,103.3752
Peragon,1960,3331,2018-08-26,8.59382,8.57,2.5,0.75,34.37528,34.28,10.0
Peragon,1960,3330,2018-08-25,19.75,24.05,24.05,0.75,79.0,96.2,96.2
Peragon,1960,3331,2018-08-25,8.59382,7.22,4.29382,0.75,34.37528,28.88,17.17528
Peragon,1960,3330,2018-08-24,19.75,26.3,24.3438,0.75,79.0,105.2,97.3752
Peragon,1960,3331,2018-08-24,8.59382,6.82,4.0,0.75,34.37528,27.28,16.0
Peragon,1960,3330,2018-08-23,19.75,25.77,24.3438,0.75,79.0,103.08,97.3752
Peragon,1960,3331,2018-08-23,8.59382,8.72,4.0,0.75,34.37528,34.88,16.0
Peragon,1960,3330,2018-08-22,19.75,31.17,20.9673,0.75,79.0,124.68,83.8692
Peragon,1960,3331,2018-08-22,8.59382,7.66,7.37656,0.75,34.37528,30.64,29.50624
Peragon,1960,3330,2018-08-21,19.75,28.24,24.3438,0.75,79.0,112.96,97.3752
Peragon,1960,3331,2018-08-21,8.59382,6.51,4.0,0.75,34.37528,26.04,16.0
Peragon,1960,3330,2018-08-20,19.75,25.47,24.3438,0.75,79.0,101.88,97.3752
Peragon,1960,3331,2018-08-20,8.59382,7.21,4.0,0.75,34.37528,28.84,16.0
Peragon,1960,3330,2018-08-19,19.75,22.76,22.76,0.75,79.0,91.04,91.04
Peragon,1960,3331,2018-08-19,8.59382,5.96,5.58382,0.75,34.37528,23.84,22.33528
Peragon,1960,3330,2018-08-18,19.75,25.29,24.3438,0.75,79.0,101.16,97.3752
Peragon,1960,3331,2018-08-18,8.59382,6.75,4.0,0.75,34.37528,27.0,16.0
Peragon,1960,3330,2018-08-17,19.75,22.46,22.46,0.75,79.0,89.84,89.84
Peragon,1960,3331,2018-08-17,8.59382,6.64,5.88382,0.75,34.37528,26.56,23.53528
Peragon,1960,3330,2018-08-16,16.75,24.39,24.3438,0.75,67.0,97.56,97.3752
Peragon,1960,3331,2018-08-16,11.5938,6.1,4.0,0.75,46.3752,24.4,16.0
Peragon,1960,3330,2018-08-15,16.75,23.29,23.29,0.75,67.0,93.16,93.16
Peragon,1960,3331,2018-08-15,11.5938,8.33,5.05382,0.75,46.3752,33.32,20.21528
Peragon,1960,3330,2018-08-14,16.75,22.79,22.79,0.75,67.0,91.16,91.16
Peragon,1960,3331,2018-08-14,11.5938,6.08,5.55382,0.75,46.3752,24.32,22.21528
Peragon,1960,3330,2018-08-13,16.75,23.67,23.67,0.75,67.0,94.68,94.68
Peragon,1960,3331,2018-08-13,11.5938,7.1,4.67382,0.75,46.3752,28.4,18.69528
Peragon,1960,3330,2018-08-12,16.75,22.8,22.8,0.75,67.0,91.2,91.2
Peragon,1960,3331,2018-08-12,11.5938,6.51,5.54382,0.75,46.3752,26.04,22.17528
Peragon,1960,3330,2018-08-11,16.75,23.08,23.08,0.75,67.0,92.32,92.32
Peragon,1960,3331,2018-08-11,11.5938,6.73,5.26382,0.75,46.3752,26.92,21.05528
Peragon,1960,3330,2018-08-10,16.75,21.91,21.91,0.75,67.0,87.64,87.64
Peragon,1960,3331,2018-08-10,11.5938,9.16,6.43382,0.75,46.3752,36.64,25.73528
Peragon,1960,3330,2018-08-09,16.75,23.59,23.59,0.75,67.0,94.36,94.36
Peragon,1960,3331,2018-08-09,11.5938,8.15,4.75382,0.75,46.3752,32.6,19.01528
Peragon,1960,3330,2018-08-08,16.75,24.27,24.27,0.75,67.0,97.08,97.08
Peragon,1960,3331,2018-08-08,11.5938,5.5,4.07382,0.75,46.3752,22.0,16.29528
Peragon,1960,3330,2018-08-07,16.75,22.99,23.0519,0.75,67.0,91.96,92.2076
Peragon,1960,3331,2018-08-07,11.5938,5.23,5.29191,0.75,46.3752,20.92,21.16764
Peragon,1960,3330,2018-08-06,24.25,26.22,26.22,0.75,97.0,104.88,104.88
Peragon,1960,3331,2018-08-06,4.09382,4.39,2.12382,0.75,16.37528,17.56,8.49528
Peragon,1960,3330,2018-08-05,24.25,25.06,25.06,0.75,97.0,100.24,100.24
Peragon,1960,3331,2018-08-05,4.09382,5.85,3.28382,0.75,16.37528,23.4,13.13528
Peragon,1960,3330,2018-08-04,24.25,25.32,25.32,0.75,97.0,101.28,101.28
Peragon,1960,3331,2018-08-04,4.09382,11.32,3.02382,0.75,16.37528,45.28,12.09528
Peragon,1960,3330,2018-08-03,24.25,27.92,27.92,0.75,97.0,111.68,111.68
Peragon,1960,3331,2018-08-03,4.09382,4.64,0.423819,0.75,16.37528,18.56,1.695276
Peragon,1960,3330,2018-08-02,24.25,24.7,24.9169,0.75,97.0,98.8,99.6676
Peragon,1960,3331,2018-08-02,4.09382,3.21,3.42691,0.75,16.37528,12.84,13.70764
Peragon,1960,3330,2018-08-01,24.25,26.22,26.22,0.75,97.0,104.88,104.88
Peragon,1960,3331,2018-08-01,4.09382,4.35,2.12382,0.75,16.37528,17.4,8.49528
Peragon,1960,3330,2018-07-31,24.25,25.54,25.54,0.75,97.0,102.16,102.16
Peragon,1960,3331,2018-07-31,4.09382,3.38,2.80382,0.75,16.37528,13.52,11.21528
Peragon,1960,3330,2018-07-30,24.25,25.61,25.61,0.75,97.0,102.44,102.44
Peragon,1960,3331,2018-07-30,4.09382,2.97,2.73382,0.75,16.37528,11.88,10.93528
Peragon,1960,3330,2018-07-29,24.25,26.45,26.45,0.75,97.0,105.8,105.8
Peragon,1960,3331,2018-07-29,4.09382,4.85,1.89382,0.75,16.37528,19.4,7.57528
Peragon,1960,3330,2018-07-28,24.25,24.67,24.67,0.75,97.0,98.68,98.68
Peragon,1960,3331,2018-07-28,4.09382,4.51,3.67382,0.75,16.37528,18.04,14.69528
Peragon,1960,3330,2018-07-27,24.25,24.65,25.0419,0.75,97.0,98.6,100.1676
Peragon,1960,3331,2018-07-27,4.09382,2.91,3.30191,0.75,16.37528,11.64,13.20764
Peragon,1960,3330,2018-07-26,24.25,25.28,25.5769,0.75,97.0,101.12,102.3076
Peragon,1960,3331,2018-07-26,4.09382,2.47,2.76691,0.75,16.37528,9.88,11.06764
Peragon,1960,3330,2018-07-25,24.25,26.08,26.08,0.75,97.0,104.32,104.32
Peragon,1960,3331,2018-07-25,4.09382,8.21,2.26382,0.75,16.37528,32.84,9.05528
